program_label,borocode,county,census_tract,code,total_units,number_reported,est_total_occupied,diff_occupied_reported,people_total,id_100,in_floddplain_100,in_floodplain_100,id_500,in_floddplain_500,in_floodplain_500
Housing Choice Vouchers,3.0,Kings County,64200.0,36047064200,104.0,83.0,88.39999999999999,5.3999999999999915,115.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,67000.0,36047067000,14.0,11.0,11.9,0.9000000000000004,24.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,69601.0,36047069601,24.0,19.0,20.16,1.1600000000000001,47.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,73600.0,36047073600,16.0,13.0,13.28,0.27999999999999936,22.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,73800.0,36047073800,47.0,37.0,39.48,2.479999999999997,64.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,74000.0,36047074000,18.0,14.0,15.299999999999999,1.299999999999999,29.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,74200.0,36047074200,16.0,13.0,13.76,0.7599999999999998,40.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,75000.0,36047075000,34.0,27.0,28.56,1.5599999999999987,41.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,75800.0,36047075800,53.0,42.0,44.519999999999996,2.519999999999996,59.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,76000.0,36047076000,110.0,88.0,92.39999999999999,4.3999999999999915,131.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,76200.0,36047076200,117.0,93.0,99.45,6.450000000000003,124.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,76400.0,36047076400,30.0,23.0,26.4,3.3999999999999986,42.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,76600.0,36047076600,14.0,11.0,11.62,0.6199999999999992,17.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,76800.0,36047076800,50.0,40.0,42.5,2.5,73.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,77200.0,36047077200,72.0,57.0,61.92,4.920000000000002,113.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,77400.0,36047077400,15.0,12.0,12.45,0.4499999999999993,20.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,78200.0,36047078200,80.0,63.0,68.0,5.0,118.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,78600.0,36047078600,43.0,33.0,38.7,5.700000000000003,61.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,78800.0,36047078800,191.0,146.0,171.9,25.900000000000006,176.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,79000.0,36047079000,48.0,37.0,42.24,5.240000000000002,78.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,79200.0,36047079200,66.0,52.0,56.1,4.100000000000001,103.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,79400.0,36047079400,28.0,22.0,24.64,2.6400000000000006,59.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,79601.0,36047079601,33.0,26.0,27.72,1.7199999999999989,45.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,79602.0,36047079602,33.0,26.0,27.389999999999997,1.389999999999997,46.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,79802.0,36047079802,28.0,22.0,23.24,1.2399999999999984,46.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,80000.0,36047080000,32.0,23.0,30.72,7.719999999999999,33.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,80200.0,36047080200,46.0,36.0,40.48,4.479999999999997,66.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,80400.0,36047080400,18.0,14.0,15.12,1.1199999999999992,24.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,80800.0,36047080800,373.0,286.0,331.97,45.97000000000003,343.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,81400.0,36047081400,18.0,14.0,15.48,1.4800000000000004,33.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,81600.0,36047081600,18.0,14.0,15.12,1.1199999999999992,30.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,81800.0,36047081800,45.0,36.0,38.7,2.700000000000003,59.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,82000.0,36047082000,91.0,69.0,82.81,13.810000000000002,127.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,82200.0,36047082200,68.0,54.0,57.8,3.799999999999997,107.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,82400.0,36047082400,35.0,27.0,30.45,3.4499999999999993,57.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,82600.0,36047082600,43.0,34.0,37.41,3.4099999999999966,82.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,82800.0,36047082800,39.0,31.0,33.15,2.1499999999999986,75.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,83000.0,36047083000,161.0,127.0,136.85,9.849999999999994,226.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,83600.0,36047083600,14.0,11.0,11.62,0.6199999999999992,28.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,84000.0,36047084000,34.0,27.0,28.9,1.8999999999999986,46.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,85400.0,36047085400,16.0,13.0,13.28,0.27999999999999936,44.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,85600.0,36047085600,20.0,16.0,17.2,1.1999999999999993,30.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,86000.0,36047086000,16.0,13.0,13.44,0.4399999999999995,31.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,86200.0,36047086200,17.0,13.0,14.62,1.6199999999999992,30.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,86600.0,36047086600,24.0,19.0,20.4,1.3999999999999986,49.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,86800.0,36047086800,37.0,29.0,32.19,3.1899999999999977,94.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,87000.0,36047087000,32.0,25.0,27.84,2.84,56.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,87401.0,36047087401,35.0,28.0,29.75,1.75,58.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,88000.0,36047088000,14.0,11.0,12.04,1.0399999999999991,35.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,88200.0,36047088200,396.0,344.0,348.48,4.480000000000018,729.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,88400.0,36047088400,76.0,60.0,65.36,5.359999999999999,146.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,88600.0,36047088600,38.0,30.0,32.3,2.299999999999997,78.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,88800.0,36047088800,44.0,35.0,37.839999999999996,2.8399999999999963,94.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,89000.0,36047089000,85.0,67.0,72.25,5.25,141.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,89200.0,36047089200,53.0,42.0,45.58,3.5799999999999983,105.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,89400.0,36047089400,173.0,128.0,164.35,36.349999999999994,286.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,89600.0,36047089600,155.0,116.0,142.6,26.599999999999994,218.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,89800.0,36047089800,47.0,37.0,40.42,3.4200000000000017,124.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,90000.0,36047090000,82.0,64.0,71.34,7.340000000000003,144.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,90200.0,36047090200,16.0,13.0,13.76,0.7599999999999998,40.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,90600.0,36047090600,30.0,23.0,26.7,3.6999999999999993,66.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,90800.0,36047090800,148.0,110.0,139.12,29.120000000000005,311.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,91000.0,36047091000,99.0,79.0,83.16,4.159999999999997,177.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,91600.0,36047091600,321.0,256.0,276.06,20.060000000000002,450.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,92000.0,36047092000,328.0,261.0,275.52,14.519999999999982,668.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,92200.0,36047092200,34.0,28.0,28.9,0.8999999999999986,62.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,92400.0,36047092400,136.0,108.0,115.6,7.599999999999994,267.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,92800.0,36047092800,33.0,26.0,28.38,2.379999999999999,70.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,93600.0,36047093600,15.0,12.0,12.45,0.4499999999999993,39.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,93800.0,36047093800,37.0,29.0,32.56,3.5600000000000023,58.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,95400.0,36047095400,21.0,16.0,18.69,2.6900000000000013,36.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,95600.0,36047095600,29.0,23.0,24.65,1.6499999999999986,64.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,95800.0,36047095800,27.0,21.0,22.95,1.9499999999999993,71.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,96400.0,36047096400,16.0,13.0,13.6,0.5999999999999996,42.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,97000.0,36047097000,15.0,12.0,12.75,0.75,24.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,98600.0,36047098600,15.0,12.0,12.75,0.75,37.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,98800.0,36047098800,14.0,11.0,11.9,0.9000000000000004,21.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,101000.0,36047101000,18.0,14.0,15.48,1.4800000000000004,45.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,103400.0,36047103400,384.0,307.0,318.71999999999997,11.71999999999997,764.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,105801.0,36047105801,514.0,415.0,442.04,27.04000000000002,659.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,105804.0,36047105804,249.0,203.0,214.14,11.139999999999986,422.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,107000.0,36047107000,107.0,84.0,93.09,9.090000000000003,205.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,107800.0,36047107800,20.0,16.0,16.8,0.8000000000000007,34.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,109800.0,36047109800,74.0,59.0,62.9,3.8999999999999986,175.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,110400.0,36047110400,98.0,77.0,84.28,7.280000000000001,232.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,110600.0,36047110600,493.0,393.0,414.12,21.120000000000005,1072.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,111000.0,36047111000,461.0,369.0,382.63,13.629999999999995,758.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,111600.0,36047111600,88.0,67.0,79.2,12.200000000000003,177.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,111800.0,36047111800,86.0,67.0,74.82,7.819999999999993,177.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,112000.0,36047112000,91.0,71.0,79.17,8.170000000000002,172.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,112200.0,36047112200,118.0,93.0,101.48,8.480000000000004,254.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,112400.0,36047112400,122.0,94.0,108.58,14.579999999999998,225.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,112600.0,36047112600,130.0,101.0,114.4,13.400000000000006,283.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,112800.0,36047112800,148.0,116.0,127.28,11.280000000000001,336.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,113000.0,36047113000,145.0,111.0,129.05,18.05000000000001,271.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,113200.0,36047113200,80.0,62.0,70.4,8.400000000000006,177.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,113400.0,36047113400,137.0,105.0,123.3,18.299999999999997,225.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,114201.0,36047114201,22.0,17.0,18.919999999999998,1.9199999999999982,50.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,114202.0,36047114202,62.0,49.0,53.32,4.32,103.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,114400.0,36047114400,51.0,40.0,43.35,3.3500000000000014,117.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,114600.0,36047114600,85.0,67.0,72.25,5.25,142.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,115000.0,36047115000,93.0,74.0,79.05,5.049999999999997,230.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,115200.0,36047115200,92.0,72.0,79.12,7.1200000000000045,226.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,115600.0,36047115600,67.0,53.0,56.949999999999996,3.9499999999999957,135.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,115800.0,36047115800,69.0,54.0,60.72,6.719999999999999,146.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,116000.0,36047116000,32.0,25.0,26.88,1.879999999999999,73.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,116200.0,36047116200,28.0,22.0,24.08,2.0799999999999983,85.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,116400.0,36047116400,70.0,55.0,60.199999999999996,5.199999999999996,155.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,116600.0,36047116600,119.0,92.0,104.72,12.719999999999999,240.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,116800.0,36047116800,61.0,47.0,54.29,7.289999999999999,130.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,117000.0,36047117000,56.0,44.0,47.6,3.6000000000000014,110.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,117201.0,36047117201,51.0,41.0,42.839999999999996,1.8399999999999963,76.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,117202.0,36047117202,94.0,75.0,78.96,3.9599999999999937,142.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,117400.0,36047117400,98.0,78.0,83.3,5.299999999999997,204.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,117601.0,36047117601,53.0,42.0,44.519999999999996,2.519999999999996,105.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,117602.0,36047117602,65.0,51.0,55.25,4.25,107.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,117800.0,36047117800,40.0,32.0,34.0,2.0,72.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,118201.0,36047118201,54.0,43.0,45.9,2.8999999999999986,90.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,118202.0,36047118202,50.0,40.0,42.0,2.0,87.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,118400.0,36047118400,69.0,55.0,58.65,3.6499999999999986,131.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,118600.0,36047118600,41.0,32.0,35.26,3.259999999999998,84.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,118800.0,36047118800,74.0,58.0,63.64,5.640000000000001,113.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,119000.0,36047119000,63.0,50.0,52.919999999999995,2.9199999999999946,103.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,119200.0,36047119200,123.0,93.0,111.93,18.930000000000007,207.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,119400.0,36047119400,126.0,99.0,108.36,9.36,278.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,119600.0,36047119600,136.0,106.0,118.32,12.319999999999993,240.0,,0,0,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,119800.0,36047119800,70.0,55.0,59.5,4.5,132.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,120000.0,36047120000,79.0,64.0,67.94,3.9399999999999977,134.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,120200.0,36047120200,30.0,24.0,25.5,1.5,45.0,,0,0,,0,0
Housing Choice Vouchers,3.0,Kings County,120800.0,36047120800,835.0,619.0,784.9,165.89999999999998,1256.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,122000.0,36047122000,327.0,255.0,284.49,29.49000000000001,535.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,3.0,Kings County,123700.0,36047123700,455.0,370.0,395.85,25.850000000000023,2635.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,200.0,36081000200,28.0,22.0,24.08,2.0799999999999983,48.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,400.0,36081000400,50.0,39.0,43.0,4.0,91.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,600.0,36081000600,53.0,42.0,44.519999999999996,2.519999999999996,102.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,800.0,36081000800,21.0,17.0,17.64,0.6400000000000006,49.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,1200.0,36081001200,38.0,30.0,32.3,2.299999999999997,44.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,1400.0,36081001400,48.0,38.0,40.32,2.3200000000000003,89.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,1600.0,36081001600,23.0,18.0,19.32,1.3200000000000003,37.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,1800.0,36081001800,21.0,17.0,17.64,0.6400000000000006,34.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,1900.0,36081001900,27.0,21.0,24.03,3.030000000000001,28.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,2200.0,36081002200,22.0,17.0,18.919999999999998,1.9199999999999982,34.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,2400.0,36081002400,16.0,13.0,13.28,0.27999999999999936,31.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,2800.0,36081002800,33.0,26.0,28.05,2.0500000000000007,44.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,3400.0,36081003400,33.0,26.0,28.05,2.0500000000000007,70.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,3600.0,36081003600,35.0,28.0,29.4,1.3999999999999986,65.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,3800.0,36081003800,24.0,19.0,20.64,1.6400000000000006,40.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,4001.0,36081004001,36.0,28.0,30.96,2.960000000000001,73.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,4200.0,36081004200,35.0,27.0,30.45,3.4499999999999993,70.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,4401.0,36081004401,42.0,33.0,35.28,2.280000000000001,75.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,5200.0,36081005200,34.0,27.0,28.9,1.8999999999999986,57.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,5400.0,36081005400,37.0,29.0,31.82,2.8200000000000003,56.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,5800.0,36081005800,37.0,29.0,31.08,2.0799999999999983,81.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,6201.0,36081006201,15.0,12.0,12.75,0.75,31.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,6202.0,36081006202,47.0,37.0,40.89,3.8900000000000006,104.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,6900.0,36081006900,22.0,17.0,20.02,3.0199999999999996,20.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,7900.0,36081007900,19.0,14.0,17.29,3.289999999999999,20.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,8300.0,36081008300,42.0,32.0,37.800000000000004,5.800000000000004,42.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,8600.0,36081008600,15.0,12.0,12.45,0.4499999999999993,25.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,8700.0,36081008700,149.0,108.0,146.02,38.02000000000001,156.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,8800.0,36081008800,19.0,15.0,16.34,1.3399999999999999,37.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,9400.0,36081009400,14.0,11.0,11.76,0.7599999999999998,27.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,10300.0,36081010300,62.0,45.0,60.76,15.759999999999998,61.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,10500.0,36081010500,63.0,47.0,57.96,10.96,61.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,11000.0,36081011000,15.0,12.0,12.45,0.4499999999999993,31.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,12400.0,36081012400,18.0,14.0,15.48,1.4800000000000004,39.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,12601.0,36081012601,25.0,20.0,21.5,1.5,49.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,12602.0,36081012602,20.0,16.0,17.0,1.0,40.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,12800.0,36081012800,19.0,15.0,16.53,1.5300000000000011,42.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,13200.0,36081013200,35.0,28.0,29.75,1.75,48.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,13400.0,36081013400,49.0,39.0,42.14,3.1400000000000006,61.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,13800.0,36081013800,15.0,12.0,12.45,0.4499999999999993,29.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,14000.0,36081014000,14.0,11.0,11.76,0.7599999999999998,22.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,14201.0,36081014201,112.0,90.0,95.2,5.200000000000003,157.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,19600.0,36081019600,32.0,25.0,27.84,2.84,74.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,19800.0,36081019800,40.0,32.0,34.0,2.0,92.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,20400.0,36081020400,30.0,24.0,25.5,1.5,74.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,20800.0,36081020800,37.0,29.0,31.82,2.8200000000000003,60.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,21200.0,36081021200,17.0,13.0,14.62,1.6199999999999992,20.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,21400.0,36081021400,40.0,32.0,33.6,1.6000000000000014,47.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,21600.0,36081021600,24.0,19.0,20.64,1.6400000000000006,30.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,22002.0,36081022002,34.0,27.0,28.56,1.5599999999999987,37.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,23200.0,36081023200,19.0,15.0,15.959999999999999,0.9599999999999991,22.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,23500.0,36081023500,167.0,125.0,156.98,31.97999999999999,186.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,24000.0,36081024000,36.0,29.0,30.96,1.9600000000000009,54.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,24500.0,36081024500,32.0,23.0,31.36,8.36,31.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,25400.0,36081025400,129.0,101.0,112.23,11.230000000000004,245.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,25800.0,36081025800,22.0,17.0,19.36,2.3599999999999994,54.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,26000.0,36081026000,58.0,46.0,49.3,3.299999999999997,139.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,26100.0,36081026100,51.0,38.0,47.94,9.939999999999998,65.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,26200.0,36081026200,18.0,14.0,15.84,1.8399999999999999,40.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,26400.0,36081026400,51.0,41.0,44.88,3.8800000000000026,106.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,26600.0,36081026600,55.0,42.0,48.95,6.950000000000003,79.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,27000.0,36081027000,18.0,14.0,15.12,1.1199999999999992,48.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,27100.0,36081027100,14.0,11.0,11.62,0.6199999999999992,15.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,27300.0,36081027300,73.0,58.0,61.32,3.3200000000000003,87.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,27400.0,36081027400,19.0,15.0,16.15,1.1499999999999986,36.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,27600.0,36081027600,21.0,16.0,18.48,2.4800000000000004,46.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,27700.0,36081027700,28.0,22.0,23.8,1.8000000000000007,26.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,28100.0,36081028100,16.0,13.0,13.28,0.27999999999999936,14.0,,0,0,,0,0
Housing Choice Vouchers,4.0,Queens County,28200.0,36081028200,32.0,25.0,27.2,2.1999999999999993,76.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,28400.0,36081028400,25.0,20.0,20.75,0.75,64.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,28500.0,36081028500,20.0,16.0,17.0,1.0,17.0,,0,0,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,28700.0,36081028700,16.0,13.0,13.44,0.4399999999999995,18.0,7848.0,1,1,0.0,1,1
Housing Choice Vouchers,4.0,Queens County,28800.0,36081028800,55.0,44.0,46.75,2.75,127.0,,0,0,0.0,1,1
